candidate_id,left_record_key,right_record_key,review_decision,review_notes,reviewed_at,application_status
MC-D5BAF29ED5FFC8,cgef:TG.012,codf:TG.012,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-D600B2B691B640,aiddata:93124,chapo:93145,different_project,BATCH_REVIEW conflicting_canonical_event_details: The fuller source descriptions identify different events: months differ (['august'] vs ['june']).,2026-08-20T09:31:06.061922+00:00,applied
MC-D624458B1EA59A,aiddata:87641,codf:GH.078,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-D63312592E5852,cgef:ET.068,cla:ET.068,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-D6623CD33FA3BB,aiddata:92174,cla:ET.090,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-D6A45FDCDB543C,aiddata:69109,cgef:UG.034,same_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-19T07:27:00.160Z,applied
MC-D6A5C6D137C40C,cgp:UG.002.4,cofi:UGA2021002:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-D6BA0F3711920E,cgp:GQ.002,cofi:GNQ2021002:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-D6EAA060DB0ABE,cgp:GQ.001.4,cofi:GNQ2021001:debt,same_project,BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [djibloho] and matching sector energy identify the same underlying asset.,2026-08-26T07:30:45.138739+00:00,applied
MC-D6F9E3FBDEBEF5,aiddata:57536,cgp:ZM.002.4,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-D6FB1B46741EBA,aiddata:1243,cla:GH.002,same_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-19T06:58:55.943Z,applied
MC-D72BBB6E98AB23,aiddata:92109,chapo:92044,different_project,BATCH_REVIEW conflicting_canonical_event_details: The fuller source descriptions identify different events: months differ (['december'] vs ['november']).,2026-08-26T07:30:45.138739+00:00,applied
MC-D75BD7733AA329,cla:UG.026,codf:UG.026,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-D77565CAC8089F,aiddata:60237,codf:UG.035,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-20T09:31:06.061922+00:00,applied
MC-D7B63F67923830,aiddata:92600,codf:GH.090,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-D7EAE8C690B6C9,aiddata:36343,chapo:64668,different_project,BATCH_REVIEW conflicting_component_ordinal: Titles identify different components: batch: ['1'] vs ['5'].,2026-08-19T08:11:59.703611+00:00,applied
MC-D8002258FA28ED,aiddata:62476,cla:GQ.035,different_project,"BATCH_REVIEW separate_after_full_evidence_check: No shared source identifier, compatible named-asset anchor, matching original commitment, technical specification, or explicit cross-source link supports consolidation; the records remain separate.",2026-08-26T07:30:45.138739+00:00,applied
MC-D80836EF4EDEED,cgp:ET.001.2,cofi:ETH2021006:debt,same_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-21T02:44:37.930Z,applied
MC-D811FCD0B44B72,aiddata:66871,cla:AO.089.35,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-D88A6DFD9564C1,cgp:UG.002.2,codf:UG.008,different_project,BATCH_REVIEW reviewed_difference_final_entity_guard: The proposed link would collapse records across an established different-project boundary.,2026-08-26T07:30:45.138739+00:00,applied
MC-D8A087550371DB,aiddata:91499,chapo:91497,different_project,"BATCH_REVIEW separate_after_full_evidence_check: No shared source identifier, compatible named-asset anchor, matching original commitment, technical specification, or explicit cross-source link supports consolidation; the records remain separate.",2026-08-26T07:30:45.138739+00:00,applied
MC-D8E877A255099A,cgef:UG.039,cgp:UG.002.3,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-D94F8CF21BF7A2,cla:GQ.004.07,codf:GQ.004.10,different_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-19T07:29:03.959Z,applied
MC-D9616FF1C1FD3B,aiddata:62140,codf:GQ.008,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-D96AFF81F7889D,codf:UG.039,cofi:UGA2021002:debt,different_project,BATCH_REVIEW reviewed_difference_final_entity_guard: The proposed link would collapse records across an established different-project boundary.,2026-08-26T07:30:45.138739+00:00,applied
MC-D9B8F70BEECF28,aiddata:60237,cla:UG.035,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-20T09:31:06.061922+00:00,applied
MC-D9DF3CA93ABC37,cla:ET.098,codf:ET.098,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-D9E6850AFC9335,chapo:73809,cla:AO.003.15,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DA53F890BBD29B,aiddata:85245,cla:SN.009,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [communication, security] and matching sector communications identify the same underlying asset.",2026-08-26T07:30:45.138739+00:00,applied
MC-DA6E9C82C0089B,cla:GQ.010,codf:GQ.010,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DA779969B42ECE,cgp:ZA.F.004.1,cofi:ZAF2021001:equity,same_project,BATCH_REVIEW matching_catalog_component_ordinal: CGP subrecord .1 aligns with COFI component I for the same named asset.,2026-08-26T07:30:45.138739+00:00,applied
MC-DAB37F3DC090E4,cgp:UG.002.2,cla:UG.039,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DAE95171FD07ED,cgp:SD.003,cofi:SDN2021001:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DB0741FFECD9BC,aiddata:30137,cla:ZW.016,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DB3F55F4E193DB,cgp:SD.001.6,cofi:SDN2021005:debt,same_project,BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [merowe] and matching sector energy identify the same underlying asset.,2026-08-26T07:30:45.138739+00:00,applied
MC-DB442165928E92,aiddata:34789,cla:AO.003.22,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DB9A965583B830,aiddata:31023,cgp:KE.002,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DBBC4C04DDF1FE,aiddata:89475,cla:GH.067.11,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-20T09:31:06.061922+00:00,applied
MC-DBC1AEC0A2E5DD,cgp:ZW.002.1,codf:ZW.064,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [coal, hwange] and shared asset family thermal_power identify the same underlying asset.",2026-08-26T07:30:45.138739+00:00,applied
MC-DC518A1E5593BB,cgef:AO.089.45,codf:AO.089.46,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (AO.089.45 vs AO.089.46).,2026-08-19T08:11:59.703611+00:00,applied
MC-DC6359FC55093A,cgp:ZA.F.004.1,cofi:ZAF2021002:equity,different_project,BATCH_REVIEW conflicting_catalog_component_ordinal: CGP subrecord .1 conflicts with COFI component II.,2026-08-26T07:30:45.138739+00:00,applied
MC-DCC7DF034AFAFB,cgef:AO.089.44,codf:AO.089.46,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (AO.089.44 vs AO.089.46).,2026-08-19T08:11:59.703611+00:00,applied
MC-DCCA67D59105AE,cla:ZA.044,cofi:ZAF2021003:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DCDA8B6B878D3B,aiddata:67416,codf:AO.104,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-20T09:31:06.061922+00:00,applied
MC-DCDCD44ED0E1F4,cgef:UG.008,cgp:UG.002.2,different_project,BATCH_REVIEW reviewed_difference_final_entity_guard: The proposed link would collapse records across an established different-project boundary.,2026-08-26T07:30:45.138739+00:00,applied
MC-DD28C4E50E4B1F,cgef:MR.013,codf:MR.013,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DD45CC527AFC81,aiddata:64668,chapo:36343,different_project,BATCH_REVIEW conflicting_component_ordinal: Titles identify different components: batch: ['5'] vs ['1'].,2026-08-19T08:11:59.703611+00:00,applied
MC-DD625B533B7FB3,aiddata:61053,chapo:60892,different_project,ASSISTANT_REVIEW conflicting_location: General Tanzania donation differs from the Zanzibar-specific record.,2026-08-20T08:30:00+00:00,applied
MC-DD7C5CB82F1E96,aiddata:91935,chapo:92166,same_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-21T02:43:58.011Z,applied
MC-DD93D6CA95FC6B,aiddata:59085,cla:CD.030,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DDAB61B1094D82,aiddata:58409,codf:SN.007,same_project,BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [egovernment] and shared asset family communications identify the same underlying asset.,2026-08-26T07:30:45.138739+00:00,applied
MC-DDB2361783865D,cgef:AO.083,cla:AO.083,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DDCF0F2A238728,cgef:GQ.024,cla:GQ.024,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DDCFE5E4DCE598,cgef:ET.075,cla:ET.075,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DE17A4A056EDAC,aiddata:73183,cla:GH.001,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-20T09:31:06.061922+00:00,applied
MC-DE20459805A750,aiddata:16392,cgef:KE.021,same_project,ASSISTANT_REVIEW exact_named_project: Kenya power-distribution modernization project coincides.,2026-08-20T08:30:00+00:00,applied
MC-DE3931F94776E3,cgp:ZM.002.1,cofi:ZMB2021001:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DE4E760DB1C4CF,aiddata:93266,chapo:93145,different_project,ASSISTANT_REVIEW conflicting_recipient: University of N'Djamena differs from police recipient.,2026-08-20T08:30:00+00:00,applied
MC-DE80DFCA090A16,aiddata:60892,chapo:61053,different_project,ASSISTANT_REVIEW conflicting_location: Zanzibar-specific donation differs from the general Tanzania record.,2026-08-20T08:30:00+00:00,applied
MC-DE8F13873FEF2C,cla:ET.075,codf:ET.075,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DE9757B0CA07E0,cgp:CD.001,cofi:COD2021001:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DEADFE0C968040,cgef:GA.045,cgp:GA.001.2,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DEB42E7CF1AB92,aiddata:43782,codf:AO.056,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DEB7B5FECE2A01,aiddata:30241,cofi:ETH2021001:debt,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-26T07:30:45.138739+00:00,applied
MC-DECDC2CA25A1C0,cgp:CM.003.1,codf:CM.018,different_project,BATCH_REVIEW conflicting_financing_instruments: Fund types conflict (equity vs loan).,2026-08-26T07:30:45.138739+00:00,applied
MC-DED38B35CE33D8,cla:ZM.122,codf:ZM.116,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (ZM.122 vs ZM.116).,2026-08-26T07:30:45.138739+00:00,applied
MC-DED58354A70F36,cgp:SD.002.2,cofi:SDN2021003:debt,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: The financing boilerplate reduces to the same distinctive project name [mahmoud, sharif] with matching component qualifiers.",2026-08-26T07:30:45.138739+00:00,applied
MC-DF23C00EA4024B,codf:ER.008,cofi:ERI2021001:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DF3DF4ECFA2FB5,cgef:KE.011,cofi:KEN2021002:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DF559A83FEE963,cgef:AO.080,codf:AO.080,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DF817C7E28D1ED,cgp:ZA.005.5,cofi:ZAF2021004:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DFB27004D1F602,cgef:ZM.023,cla:ZM.023,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DFB529D662E9ED,aiddata:73852,codf:AO.082,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-DFF78307A9E6A5,cla:AO.089.20,codf:AO.089.38,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (AO.089.20 vs AO.089.38).,2026-08-26T07:30:45.138739+00:00,applied
MC-DFFA271E3E22A1,cgef:ET.090,codf:ET.098,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (ET.090 vs ET.098).,2026-08-26T07:30:45.138739+00:00,applied
MC-E0424CFB445455,aiddata:48765,cofi:ETH2021003:debt,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-26T07:30:45.138739+00:00,applied
MC-E073198861B39E,aiddata:96774,chapo:96798,different_project,"BATCH_REVIEW conflicting_canonical_event_details: The fuller source descriptions identify different events: explicit currencies/amounts differ ([('eur', 37000000.0), ('eur', 1000000000.0)] vs [('zar', 6000000000.0)]).",2026-08-20T09:31:06.061922+00:00,applied
MC-E0B45B17ABA2BE,cla:AO.089.45,codf:AO.089.44,different_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-19T06:58:29.423Z,applied
MC-E0B8372C8CB637,cgp:UG.002.2,cla:UG.008,different_project,BATCH_REVIEW reviewed_difference_final_entity_guard: The proposed link would collapse records across an established different-project boundary.,2026-08-26T07:30:45.138739+00:00,applied
MC-E109D8DFA807F8,aiddata:55858,cla:SD.057,different_project,"AUTO_REVIEW conflicting_project_component_identifier: Distinct lot, loan, phase, unit, package, section or stage identifiers indicate separately recorded project components.",2026-08-12T00:00:00+08:00,applied
MC-E124C1FDEB3687,cgp:CM.002.3,codf:CM.010,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [hydropower, mekin] and shared asset family hydropower identify the same underlying asset.",2026-08-26T07:30:45.138739+00:00,applied
MC-E15BA703C96F90,aiddata:53018,chapo:62729,different_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-19T06:55:34.684Z,applied
MC-E18538B33A1054,cgp:UG.001.3,codf:UG.009,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [falls, hydropower, isimba] and shared asset family hydropower identify the same underlying asset.",2026-08-26T07:30:45.138739+00:00,applied
MC-E18F3B2BFBB2FB,cgef:ET.007,codf:ET.007,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E1BFC56DAE1541,cla:ET.098,codf:ET.096,different_project,"AUTO_REVIEW conflicting_project_component_identifier: Distinct lot, loan, phase, unit, package, section or stage identifiers indicate separately recorded project components.",2026-08-12T00:00:00+08:00,applied
MC-E1C364F0556D7C,aiddata:59235,cla:CD.006.62,different_project,"AUTO_REVIEW conflicting_project_component_identifier: Distinct lot, loan, phase, unit, package, section or stage identifiers indicate separately recorded project components.",2026-08-12T00:00:00+08:00,applied
MC-E1CFC7E88E6C0A,aiddata:1471,cla:ET.023,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: The financing boilerplate reduces to the same distinctive project name [ababa, addis, light, rail] with matching component qualifiers.",2026-08-26T07:30:45.138739+00:00,applied
MC-E1DFFFB1646F20,cgef:ZA.005,cgp:ZA.001.2,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E1ECDC164376F7,cla:SD.097.05,cofi:SDN2021001:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E230880C87AD32,cgef:ET.101,cgp:ET.006,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E270B114965213,cgef:GQ.024,codf:GQ.024,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E2A464FDC850FA,cgef:ZA.044,cofi:ZAF2021003:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E2A49670A9A57F,cgp:ZM.002.5,cofi:ZMB2021001:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E2A8A524AD414B,cla:ET.041,codf:ET.040,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (ET.041 vs ET.040).,2026-08-26T07:30:45.138739+00:00,applied
MC-E2DAA1F1376867,cgef:GQ.029,codf:GQ.029,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E3019BB519AB88,cgef:ZW.086,cgp:ZW.001.1,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E306C9C6437B64,aiddata:52463,cla:ZM.078,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E30A2A1460636D,aiddata:1521,chapo:1515,different_project,ASSISTANT_REVIEW reviewed_reciprocal: Equivalent reciprocal pair was already reviewed as different.,2026-08-20T08:30:00+00:00,applied
MC-E30AFBA10E4DF2,aiddata:85245,codf:SN.009,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E33024ED7CD9FE,aiddata:58379,cgp:ZA.005.6,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E35B264EDB2447,cgp:ZW.001.1,codf:ZW.086,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E3609528B193F9,cgp:CG.001.3,cla:CG.009.11,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E36E13FC04C42A,cgp:ZA.003.4,cofi:ZAF2023012:debt,same_project,BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [ingula] and matching sector energy identify the same underlying asset.,2026-08-26T07:30:45.138739+00:00,applied
MC-E3BD04A1DBE807,codf:KE.007,cofi:KEN2021003:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E3DDAE4ED2F010,cgp:ZA.005.2,cofi:ZAF2021003:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E4059F715F7924,cgef:ET.074,codf:ET.074,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E41740C6A77F12,aiddata:106497,cla:UG.037,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E4380AA33A49DC,aiddata:354,cla:ZM.012,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E44C540B870E25,aiddata:52560,cofi:ZAF2023012:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E4B462E6A01370,cgef:GQ.027.03,cla:GQ.027.03,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E4B524B6FABF3B,cgef:ZM.025,cofi:ZMB2021001:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E4BF1430DCCCDB,cgp:ZM.002.3,cofi:ZMB2021001:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E51766462C1C10,aiddata:30853,chapo:30852,different_project,"BATCH_REVIEW conflicting_canonical_event_details: The fuller source descriptions identify different events: explicit currencies/amounts differ ([('usd', 680000.0)] vs [('usd', 720000.0)]).",2026-08-26T07:30:45.138739+00:00,applied
MC-E53F173F77EDCF,aiddata:59809,codf:CI.041,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E56F830ACCDDE7,aiddata:47103,cgef:AO.081,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E57BB46B8633C2,cgef:SN.011,codf:SN.011,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E58204A22CDF07,aiddata:85628,codf:NG.063,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E58229C15A4E9F,cgp:GH.F.001.4,cofi:GHA2021004:equity,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: The financing boilerplate reduces to the same distinctive project name [asogli, kpone] with matching component qualifiers.",2026-08-26T07:30:45.138739+00:00,applied
MC-E60B24BF7490E4,aiddata:53044,cla:ZM.052,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-20T09:31:06.061922+00:00,applied
MC-E6155CB1F74332,cgef:GQ.004.12,cla:GQ.004.12,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-E635AE4DF4D2D3,cla:ET.090,codf:ET.097,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (ET.090 vs ET.097).,2026-08-26T07:30:45.138739+00:00,applied
